-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
-128.3681946,16.26623535,93.45562744,19.46463013,32.96383667,-29.20944214
-128.3681946,16.26623535,93.45562744,19.46463013,32.96383667,-29.20944214
-128.3681946,16.26623535,93.45562744,19.46463013,32.96383667,-29.20944214
-128.3681946,16.26623535,93.45562744,19.46463013,32.96383667,-29.20944214
-130.237793,21.1729126,86.94595337,-22.39746094,35.77886963,34.29025269
-130.237793,21.1729126,86.94595337,-22.39746094,35.77886963,34.29025269
-130.237793,21.1729126,86.94595337,-22.39746094,35.77886963,34.29025269
-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
-132.4876099,20.82278442,90.66812134,18.50512695,19.1890564,-40.44009399
